,Id,PID,MS SubClass,MS Zoning,Street,Land Contour,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Total Bsmt SF,Heating QC,Central Air,Electrical,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Paved Drive,Sale Type,SalePrice
609,1695,528108160,60,RL,Pave,Lvl,NridgHt,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,350.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,1063.0,Ex,Y,SBrkr,2172,0.0,2,1,1,Gd,9,Typ,1,Gd,Attchd,2006.0,RFn,3.0,947.0,TA,Y,New,280000
610,2244,911128010,20,C (all),Pave,Lvl,IDOTRR,Norm,1Fam,1Story,4,6,1957,1980,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,967.0,1073.0,Gd,Y,FuseA,1073,1.0,1,0,1,TA,6,Typ,0,NA,Detchd,1985.0,Unf,2.0,720.0,TA,Y,WD ,140000
611,169,535477020,60,RL,Pave,Lvl,NAmes,PosN,1Fam,2Story,6,5,1966,1966,Gable,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,756.0,TA,Y,SBrkr,1839,0.0,1,1,1,TA,7,Typ,1,TA,Attchd,1966.0,Unf,2.0,442.0,TA,Y,WD ,155000
612,2670,902456015,50,C (all),Pave,Lvl,IDOTRR,Norm,1Fam,1.5Unf,3,3,1918,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0.0,1020.0,Fa,N,FuseP,1020,0.0,1,0,1,Fa,5,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,N,ConLD,64500
613,247,906204230,60,RL,Pave,Lvl,SawyerW,Norm,1Fam,2Story,6,7,1993,1993,Gable,VinylSd,VinylSd,BrkFace,85.0,Gd,Gd,PConc,Gd,TA,No,GLQ,860.0,946.0,Ex,Y,SBrkr,1802,0.0,2,1,1,Gd,8,Typ,1,Gd,2Types,2000.0,RFn,4.0,1017.0,TA,Y,WD ,218000
614,2137,907200250,80,RL,Pave,Lvl,CollgCr,Norm,1Fam,SLvl,5,7,1977,1977,Gable,Plywood,VinylSd,BrkFace,51.0,TA,TA,CBlock,TA,Ex,Av,ALQ,755.0,995.0,TA,Y,SBrkr,1009,0.0,2,0,1,TA,6,Typ,1,Fa,Detchd,1977.0,Unf,2.0,576.0,TA,Y,WD ,160000
615,1794,528456190,20,FV,Pave,Lvl,Somerst,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,1338.0,Ex,Y,SBrkr,1338,0.0,2,0,1,Gd,6,Typ,0,NA,Attchd,2007.0,RFn,2.0,598.0,TA,Y,New,208900
616,1498,908154080,20,RL,Pave,Lvl,Edwards,Norm,1Fam,1Story,5,7,1959,1996,Gable,Plywood,Plywood,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,0.0,TA,Y,SBrkr,3820,-1.0,3,1,1,Ex,11,Typ,2,Gd,Attchd,1959.0,Unf,2.0,624.0,TA,Y,WD ,284700
617,1164,533212140,160,FV,Pave,Lvl,Somerst,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,689.0,Ex,Y,SBrkr,1392,0.0,2,0,1,Gd,5,Typ,0,NA,Detchd,2007.0,Unf,2.0,540.0,TA,Y,WD ,146000
618,1179,533250050,120,RL,Pave,Lvl,Veenker,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,786.0,1260.0,Ex,Y,SBrkr,1288,1.0,1,1,1,Ex,4,Typ,2,Gd,Attchd,1996.0,Fin,2.0,500.0,TA,Y,WD ,245500
619,1340,903228090,45,RM,Pave,Bnk,BrkSide,Norm,1Fam,1.5Unf,6,7,1926,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,992.0,Ex,Y,SBrkr,1013,0.0,1,0,1,TA,6,Typ,0,NA,Detchd,1926.0,Unf,1.0,160.0,Fa,Y,WD ,113000
620,436,528116010,20,RL,Pave,Lvl,NridgHt,Norm,1Fam,1Story,8,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,238.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1531.0,1782.0,Ex,Y,SBrkr,1782,1.0,2,0,1,Gd,7,Typ,2,Gd,Attchd,2004.0,Fin,3.0,932.0,TA,Y,WD ,296000
621,1636,527210060,20,RL,Pave,HLS,StoneBr,Norm,1Fam,1Story,9,5,2005,2006,Hip,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1249.0,1922.0,Ex,Y,SBrkr,1922,1.0,2,0,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,3.0,676.0,TA,Y,WD ,377426
622,421,528102040,20,RL,Pave,Lvl,NridgHt,Norm,1Fam,1Story,10,5,2006,2007,Hip,CemntBd,CmentBd,Stone,230.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1172.0,1700.0,Ex,Y,SBrkr,1718,1.0,2,0,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,786.0,TA,Y,WD ,337500
623,457,528176030,20,RL,Pave,HLS,NridgHt,Norm,1Fam,1Story,10,5,2004,2005,Hip,CemntBd,CmentBd,Stone,730.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2146.0,2492.0,Ex,Y,SBrkr,2492,1.0,2,1,1,Ex,8,Typ,1,Ex,Attchd,2004.0,Fin,3.0,949.0,TA,Y,WD ,552000
624,2834,908225180,50,RL,Pave,Lvl,Edwards,Norm,1Fam,1.5Fin,4,7,1948,1950,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,Fa,TA,Mn,Unf,0.0,624.0,Ex,Y,SBrkr,936,0.0,1,0,1,TA,5,Typ,0,NA,Attchd,1948.0,Unf,1.0,265.0,TA,Y,WD ,97900
625,517,528456240,20,FV,Pave,Lvl,Somerst,Norm,1Fam,1Story,6,5,2009,2009,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,27.0,1218.0,Ex,Y,SBrkr,1218,0.0,2,0,1,Gd,4,Typ,0,NA,Attchd,2009.0,Fin,2.0,676.0,TA,Y,New,208300
626,1566,914467050,60,RL,Pave,Lvl,Mitchel,Norm,1Fam,2Story,7,5,1996,1997,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,910.0,Ex,Y,SBrkr,1820,0.0,2,1,1,Gd,8,Typ,1,TA,Attchd,1996.0,Unf,3.0,816.0,TA,Y,WD ,213000
627,1439,907187030,60,RL,Pave,Lvl,CollgCr,Norm,1Fam,2Story,7,5,1998,1999,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,880.0,Ex,Y,SBrkr,1724,0.0,2,1,1,Gd,8,Typ,0,NA,Attchd,1998.0,Fin,2.0,527.0,TA,Y,WD ,188000
628,2577,535177100,20,RL,Pave,Lvl,NAmes,Feedr,1Fam,1Story,6,6,1958,1958,Hip,Wd Sdng,Wd Sdng,BrkFace,632.0,TA,TA,CBlock,TA,TA,No,Rec,203.0,1121.0,Ex,Y,FuseA,1336,0.0,1,1,1,TA,7,Typ,1,TA,Attchd,1958.0,RFn,2.0,488.0,TA,Y,WD ,162000
629,2241,910205130,50,RM,Pave,Lvl,IDOTRR,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,420.0,910.0,TA,Y,FuseA,1558,0.0,1,1,1,TA,6,Typ,0,NA,Attchd,1950.0,Unf,1.0,282.0,TA,Y,WD ,152000
630,71,528477080,60,FV,Pave,Lvl,Somerst,Norm,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,222.0,991.0,Ex,Y,SBrkr,1947,0.0,2,1,1,Gd,8,Typ,1,Gd,Attchd,2004.0,RFn,2.0,678.0,TA,Y,WD ,254900
631,1143,531384030,60,RL,Pave,Lvl,SawyerW,Norm,1Fam,2Story,7,5,1994,1995,Gable,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Av,GLQ,537.0,832.0,Ex,Y,SBrkr,1657,0.0,2,1,1,Gd,6,Typ,0,NA,Attchd,1994.0,RFn,2.0,483.0,TA,Y,WD ,189000
632,1021,527302185,20,RL,Pave,Lvl,NWAmes,Norm,1Fam,1Story,7,5,1978,1978,Hip,Plywood,Plywood,BrkFace,383.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,1206.0,2048.0,TA,Y,SBrkr,2064,1.0,2,0,1,Gd,7,Typ,2,Fa,Attchd,1978.0,Fin,2.0,550.0,TA,Y,WD ,235000
633,1416,905479110,190,RL,Pave,Lvl,Edwards,Norm,2fmCon,1Story,5,5,1950,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1040.0,1164.0,TA,N,SBrkr,1164,1.0,1,0,1,TA,5,Typ,0,NA,Detchd,1950.0,Unf,1.0,240.0,TA,Y,ConLD,125000
634,35,527453150,120,RL,Pave,Lvl,NPkVill,Norm,Twnhs,1Story,7,6,1975,1975,Gable,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,836.0,Ex,Y,SBrkr,836,0.0,1,0,1,TA,4,Typ,0,NA,Attchd,1975.0,Unf,1.0,308.0,TA,Y,WD ,120000
635,2904,923125030,20,A (agr),Pave,Lvl,Mitchel,Artery,1Fam,1Story,1,3,1951,1951,Gable,CBlock,VinylSd,None,0.0,TA,Fa,CBlock,NA,NA,NA,NA,0.0,0.0,TA,Y,FuseA,1600,0.0,1,1,1,TA,6,Mod,0,NA,Attchd,1951.0,Unf,1.0,270.0,Fa,N,WD ,81500
636,2174,908127100,90,RL,Grvl,Lvl,Edwards,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,HdBoard,HdBoard,BrkFace,104.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,816.0,816.0,TA,Y,SBrkr,816,1.0,1,0,1,TA,5,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,Y,WD ,118500
637,522,528458160,20,FV,Pave,Lvl,Somerst,Norm,1Fam,1Story,9,5,2009,2009,Gable,CemntBd,CmentBd,Stone,162.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1121.0,1766.0,Ex,Y,SBrkr,1766,1.0,2,1,1,Ex,7,Typ,1,Gd,Attchd,2009.0,Fin,3.0,478.0,TA,Y,New,370878
638,2211,909275030,90,RH,Pave,HLS,Crawfor,Norm,Duplex,2Story,5,6,1949,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,284.0,1001.0,TA,N,FuseA,2002,0.0,2,0,2,TA,8,Typ,0,NA,2Types,1949.0,Unf,3.0,871.0,TA,Y,WD ,145000
639,1539,909425010,50,RL,Pave,Lvl,Crawfor,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,VinylSd,VinylSd,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,No,BLQ,341.0,798.0,Ex,Y,SBrkr,1954,0.0,1,1,1,Gd,8,Typ,2,TA,Attchd,1939.0,Unf,2.0,431.0,TA,Y,WD ,311500
640,2420,528228280,120,RL,Pave,Lvl,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,Gd,TA,Av,GLQ,453.0,1220.0,Ex,Y,SBrkr,1364,1.0,2,0,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,437.0,TA,Y,New,210250
641,2779,907192010,60,RL,Pave,Lvl,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700.0,916.0,Ex,Y,SBrkr,1861,1.0,2,1,1,Gd,8,Typ,0,NA,BuiltIn,2002.0,RFn,2.0,492.0,TA,Y,WD ,200000
642,953,914476020,90,RL,Pave,Lvl,Mitchel,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,0.0,TA,Y,SBrkr,1734,0.0,2,0,2,Gd,8,Typ,0,NA,Attchd,1977.0,Unf,2.0,539.0,TA,Y,COD,126000
643,658,535377150,70,RL,Pave,Lvl,OldTown,Norm,1Fam,2Story,4,8,1900,2003,Gable,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,405.0,Gd,Y,SBrkr,1039,0.0,1,0,1,TA,6,Typ,0,NA,Detchd,1940.0,Unf,1.0,281.0,TA,N,WD ,114000
644,714,902301060,70,RM,Pave,Lvl,OldTown,Norm,1Fam,2Story,4,4,1910,1950,Gable,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,677.0,TA,Y,SBrkr,1510,0.0,2,0,1,Gd,7,Typ,0,NA,Detchd,1974.0,Unf,2.0,720.0,TA,N,WD ,87500
645,1637,527212060,60,RL,Pave,Lvl,StoneBr,Norm,1Fam,2Story,8,5,2005,2005,Hip,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,986.0,1149.0,Ex,Y,SBrkr,2541,1.0,3,1,1,Ex,10,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,729.0,TA,Y,WD ,349265
646,538,531369020,20,RL,Pave,Lvl,SawyerW,Norm,1Fam,1Story,8,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,264.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,516.0,1512.0,Ex,Y,SBrkr,1512,0.0,2,0,1,Gd,6,Typ,0,NA,Attchd,2004.0,RFn,3.0,845.0,TA,Y,WD ,203000
647,546,531385020,20,RL,Pave,Lvl,SawyerW,Norm,1Fam,1Story,7,5,2001,2001,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,20.0,1454.0,Ex,Y,SBrkr,1434,0.0,2,0,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2.0,527.0,TA,Y,WD ,189000
648,533,528490070,60,FV,Pave,Lvl,Somerst,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,410.0,812.0,Ex,Y,SBrkr,1653,1.0,2,1,1,Gd,6,Typ,0,NA,Attchd,2003.0,RFn,2.0,628.0,TA,Y,WD ,209000
649,718,902327070,70,RM,Pave,Lvl,OldTown,Artery,1Fam,2Story,6,7,1900,1950,Gable,Stucco,BrkFace,None,0.0,TA,TA,BrkTil,Fa,Gd,Mn,Unf,0.0,917.0,Gd,Y,FuseA,2007,0.0,2,0,1,Ex,8,Typ,0,NA,Detchd,1930.0,Unf,1.0,357.0,TA,Y,WD ,160000
650,1830,532479050,20,RL,Pave,Lvl,Sawyer,RRAe,1Fam,1Story,5,5,1974,1974,Gable,Plywood,Plywood,BrkFace,44.0,TA,TA,CBlock,Fa,TA,Gd,ALQ,787.0,1037.0,TA,Y,SBrkr,1037,1.0,1,0,1,TA,5,Typ,0,NA,Attchd,1974.0,RFn,2.0,431.0,TA,Y,WD ,129000
651,2929,924100070,20,RL,Pave,Lvl,Mitchel,Norm,1Fam,1Story,5,5,1974,1975,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,1071.0,1389.0,Gd,Y,SBrkr,1389,1.0,1,0,1,TA,6,Typ,1,TA,Attchd,1975.0,RFn,2.0,418.0,TA,Y,WD ,170000
652,2207,909254140,30,RL,Pave,Lvl,Crawfor,Norm,1Fam,1Story,5,6,1913,2002,Gable,WdShing,Stucco,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,365.0,440.0,TA,N,SBrkr,694,0.0,1,0,1,Gd,4,Typ,1,Gd,Detchd,1990.0,Unf,1.0,352.0,Gd,P,WD ,90350
653,1417,905480150,50,RL,Pave,Lvl,Edwards,Artery,1Fam,1.5Fin,6,5,1924,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,572.0,Fa,N,FuseF,1096,0.0,1,0,1,TA,5,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,N,WD ,79000
654,2787,907203040,20,RL,Pave,Lvl,CollgCr,Norm,1Fam,1Story,5,7,1972,1972,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,894.0,894.0,TA,Y,SBrkr,894,1.0,1,0,1,TA,5,Typ,0,NA,Attchd,1975.0,Unf,2.0,552.0,TA,Y,WD ,149900
655,1037,527403360,20,RL,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,5,1971,1971,Hip,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,119.0,864.0,TA,Y,SBrkr,864,1.0,1,0,1,TA,5,Typ,0,NA,Detchd,1977.0,Unf,2.0,576.0,TA,Y,WD ,123000
656,2659,902305090,70,RM,Pave,Lvl,OldTown,Norm,1Fam,2Story,4,2,1900,1950,Gable,AsbShng,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,1095.0,Fa,N,SBrkr,1774,1.0,2,0,2,TA,8,Min2,0,NA,2Types,1920.0,Unf,3.0,779.0,Fa,N,WD ,87000
657,1567,914475020,80,RL,Pave,Lvl,Mitchel,Norm,1Fam,SLvl,6,6,1977,1977,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,522.0,1096.0,TA,Y,SBrkr,1118,1.0,1,0,1,TA,6,Typ,1,Po,Attchd,1977.0,Fin,1.0,358.0,TA,Y,WD ,171000
658,1225,534477080,50,RL,Pave,Lvl,NAmes,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,280.0,1032.0,TA,Y,FuseA,1252,0.0,1,0,1,TA,6,Typ,0,NA,Attchd,1950.0,Unf,1.0,288.0,TA,Y,WD ,119000
659,685,535453200,20,RL,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Hip,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1148.0,1148.0,TA,Y,SBrkr,1148,1.0,1,0,1,TA,6,Typ,0,NA,Attchd,1959.0,Unf,1.0,672.0,TA,Y,WD ,132500
660,1358,903427090,70,RM,Pave,Lvl,OldTown,Norm,1Fam,2Story,8,7,1925,1996,Hip,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,588.0,Fa,Y,SBrkr,1666,0.0,1,0,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1.0,228.0,TA,Y,WD ,161000
661,1461,907255030,60,RL,Pave,Lvl,CollgCr,Norm,1Fam,2Story,9,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,134.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1194.0,1357.0,Ex,Y,SBrkr,1947,1.0,2,1,1,Gd,7,Typ,1,TA,BuiltIn,2001.0,Fin,3.0,725.0,TA,Y,WD ,274000
662,221,905104210,20,RL,Pave,Lvl,Sawyer,Feedr,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,842.0,912.0,TA,Y,SBrkr,912,0.0,1,0,1,TA,5,Typ,1,Fa,Detchd,1974.0,Unf,1.0,336.0,TA,Y,WD ,125000
663,2187,908225310,90,RL,Pave,Lvl,Edwards,Norm,Duplex,1Story,5,6,1946,1950,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,1195.0,TA,N,SBrkr,1195,0.0,2,0,2,TA,8,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,N,WD ,98500
664,2504,533128090,20,RL,Pave,Lvl,NoRidge,Norm,1Fam,1Story,8,5,1994,1995,Gable,ImStucc,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1456.0,1624.0,Ex,Y,SBrkr,1624,1.0,2,0,1,Gd,5,Typ,1,Fa,Attchd,1994.0,RFn,3.0,757.0,TA,Y,WD ,262000
665,855,907201280,20,RL,Pave,Lvl,CollgCr,Norm,1Fam,1Story,5,7,1979,1979,Gable,HdBoard,HdBoard,BrkFace,40.0,TA,TA,CBlock,TA,TA,No,ALQ,710.0,914.0,TA,Y,SBrkr,914,1.0,1,0,1,TA,5,Typ,0,NA,Attchd,1979.0,Unf,2.0,444.0,TA,Y,WD ,134900
666,2258,916326040,20,RL,Pave,Lvl,Timber,Norm,1Fam,1Story,5,6,1959,1959,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,967.0,1350.0,Gd,Y,SBrkr,1328,0.0,1,1,1,TA,5,Typ,2,Gd,Attchd,1959.0,RFn,1.0,308.0,TA,P,WD ,170000
667,2205,909254100,70,RL,Pave,Lvl,Crawfor,Norm,1Fam,2Story,6,8,1926,1991,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,686.0,TA,Y,SBrkr,1461,0.0,1,0,1,TA,6,Typ,1,Gd,Detchd,1926.0,Unf,1.0,225.0,TA,N,WD ,135000
668,1158,533125080,60,RL,Pave,Lvl,NoRidge,Norm,1Fam,2Story,6,5,1990,1991,Hip,HdBoard,HdBoard,BrkFace,304.0,Gd,TA,PConc,Gd,TA,No,ALQ,704.0,930.0,Ex,Y,SBrkr,2683,1.0,2,1,1,Gd,9,Typ,2,Gd,Attchd,1990.0,RFn,2.0,473.0,TA,Y,WD ,290000
669,1741,528222090,20,RL,Pave,Lvl,Gilbert,Norm,1Fam,1Story,7,6,2007,2007,Gable,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,1246.0,Ex,Y,SBrkr,1258,0.0,2,0,1,Gd,6,Typ,0,NA,Attchd,2007.0,RFn,2.0,462.0,TA,Y,New,173500
670,2735,905426100,20,RL,Pave,Bnk,Edwards,Norm,1Fam,2Story,5,8,1948,2002,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,603.0,896.0,Ex,Y,SBrkr,2008,1.0,3,0,1,Ex,8,Typ,0,NA,Attchd,1948.0,Unf,1.0,230.0,TA,Y,WD ,225000
671,1888,534278150,20,RL,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,5,1961,1961,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,311.0,864.0,TA,Y,SBrkr,1187,1.0,1,0,1,TA,6,Typ,1,TA,Attchd,1961.0,RFn,2.0,440.0,TA,Y,CWD,140500
672,2121,907125120,20,RL,Pave,Lvl,CollgCr,Norm,1Fam,1Story,5,5,1994,1994,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,495.0,990.0,Gd,Y,SBrkr,990,0.0,1,0,1,TA,5,Typ,0,NA,Attchd,1996.0,Unf,1.0,299.0,TA,Y,WD ,126000
673,1176,533236060,160,FV,Pave,Lvl,Somerst,Norm,Twnhs,2Story,8,5,1999,1999,Gable,MetalSd,MetalSd,BrkFace,466.0,Gd,TA,PConc,Gd,TA,No,GLQ,612.0,960.0,Ex,Y,SBrkr,1586,1.0,2,1,1,Gd,7,Typ,0,NA,Detchd,1999.0,Unf,2.0,480.0,TA,Y,WD ,170000
674,2773,907135230,20,RL,Pave,Lvl,CollgCr,Norm,1Fam,1Story,5,5,1995,1995,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,716.0,990.0,Ex,Y,SBrkr,990,0.0,1,0,1,TA,5,Typ,0,NA,Attchd,1996.0,Unf,2.0,576.0,TA,Y,WD ,156000
675,2619,535426195,20,RL,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,6,1957,1997,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277.0,1484.0,TA,Y,SBrkr,1600,1.0,1,0,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,1.0,319.0,TA,Y,WD ,207500
676,1796,528458080,60,FV,Pave,Lvl,Somerst,Norm,1Fam,2Story,8,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,350.0,896.0,Ex,Y,SBrkr,1792,0.0,2,1,1,Gd,8,Typ,0,NA,Attchd,2007.0,Fin,2.0,590.0,TA,Y,New,255000
677,1598,923225370,180,RM,Pave,Lvl,MeadowV,Norm,Twnhs,SLvl,4,6,1973,1973,Gable,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,437.0,462.0,TA,Y,SBrkr,988,1.0,1,0,1,TA,4,Typ,1,Po,BuiltIn,1973.0,RFn,1.0,297.0,TA,Y,WD ,94900
678,1965,535453150,20,RL,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,6,1958,1958,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,625.0,1170.0,TA,Y,SBrkr,1170,0.0,1,0,1,TA,6,Typ,1,TA,Attchd,1958.0,RFn,1.0,338.0,TA,Y,WD ,140000
679,2651,902134060,70,RM,Pave,Lvl,OldTown,Norm,1Fam,2Story,3,5,1905,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0.0,738.0,Gd,Y,FuseA,1376,0.0,1,0,1,TA,7,Typ,0,NA,Detchd,1930.0,Unf,1.0,216.0,TA,N,WD ,96900
680,609,534402140,20,RL,Pave,Lvl,NAmes,Norm,1Fam,1Story,5,6,1966,1966,Gable,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,740.0,1154.0,Ex,Y,SBrkr,1154,0.0,1,1,1,TA,6,Typ,1,Po,Attchd,1966.0,RFn,2.0,480.0,TA,Y,WD ,154000
681,1990,902300020,70,RM,Pave,Lvl,OldTown,Norm,1Fam,2Story,8,9,1910,1999,Hip,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,725.0,Ex,N,SBrkr,1772,0.0,2,1,1,Gd,7,Typ,0,NA,Detchd,1992.0,Unf,2.0,816.0,TA,Y,WD ,184900
682,1053,528104050,20,RL,Pave,Lvl,NridgHt,PosN,1Fam,1Story,10,5,2007,2008,Hip,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1636.0,2078.0,Ex,Y,SBrkr,2084,1.0,2,0,1,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,1220.0,TA,Y,New,385000
